id,item_group_id,cost_of_goods_sold
15894,2,0.000 DKK
12517,2,0.000 DKK
14472,2,0.000 DKK
8385,2,0.000 DKK
23653,2,0.000 DKK
20972,2,0.000 DKK
12533,2,0.000 DKK
7019,2,0.000 DKK
22416,2,0.000 DKK
22756,2,0.000 DKK
18326,2,0.000 DKK
7996,2,0.000 DKK
19260,2,0.000 DKK
23697,2,0.000 DKK
19998,2,0.000 DKK
8692,2,0.000 DKK
22582,2,0.000 DKK
23348,2,0.000 DKK
25787,2,0.000 DKK
17032,2,0.000 DKK
7664,2,0.000 DKK
7675,2,0.000 DKK
20933,2,0.000 DKK
24708,2,0.000 DKK
7674,2,0.000 DKK
20218,2,0.000 DKK
23698,2,0.000 DKK
17449,2,0.000 DKK
17524,2,0.000 DKK
21002,2,0.000 DKK
19450,2,0.000 DKK
21011,2,0.000 DKK
20178,2,0.000 DKK
8479,2,0.000 DKK
23709,2,0.000 DKK
7722,2,0.000 DKK
16045,2,0.000 DKK
3834,2,0.000 DKK
17741,2,0.000 DKK
18574,2,0.000 DKK
10282,2,0.000 DKK
11292,2,0.000 DKK
8825,2,0.000 DKK
25604,2,0.000 DKK
21278,2,0.000 DKK
16072,2,0.000 DKK
23733,2,0.000 DKK
10208,2,0.000 DKK
19977,2,0.000 DKK
21087,2,0.000 DKK
21019,2,0.000 DKK
25364,2,0.000 DKK
11064,2,0.000 DKK
20056,2,0.000 DKK
25835,2,0.000 DKK
7025,2,0.000 DKK
9145,2,0.000 DKK
25365,2,0.000 DKK
18614,2,0.000 DKK
9193,2,0.000 DKK
23159,2,0.000 DKK
18681,2,0.000 DKK
12423,2,0.000 DKK
25882,2,0.000 DKK
6610,2,0.000 DKK
25605,2,0.000 DKK
21279,2,0.000 DKK
23758,2,0.000 DKK
16117,2,0.000 DKK
25881,2,0.000 DKK
16176,2,0.000 DKK
20587,2,0.000 DKK
17083,2,0.000 DKK
21355,2,0.000 DKK
17789,2,0.000 DKK
12475,2,0.000 DKK
23750,2,0.000 DKK
21380,2,0.000 DKK
23757,2,0.000 DKK
19897,2,0.000 DKK
18038,2,0.000 DKK
19468,2,0.000 DKK
17151,2,0.000 DKK
24707,2,0.000 DKK
19178,2,0.000 DKK
20350,2,0.000 DKK
18593,2,0.000 DKK
6115,2,0.000 DKK
19637,2,0.000 DKK
23793,2,0.000 DKK
12382,2,0.000 DKK
20125,2,0.000 DKK
19045,2,0.000 DKK
12550,2,0.000 DKK
14980,2,0.000 DKK
23620,2,0.000 DKK
14370,2,0.000 DKK
16928,2,0.000 DKK
26454,2,0.000 DKK
15154,2,0.000 DKK
23822,2,0.000 DKK
19671,2,0.000 DKK
19898,2,0.000 DKK
23827,2,0.000 DKK
12571,2,0.000 DKK
11389,2,0.000 DKK
17154,2,0.000 DKK
11436,2,0.000 DKK
23842,2,0.000 DKK
18789,2,0.000 DKK
11680,2,0.000 DKK
6835,2,0.000 DKK
7026,2,0.000 DKK
8730,2,0.000 DKK
19641,2,0.000 DKK
20716,2,0.000 DKK
24714,2,0.000 DKK
21273,2,0.000 DKK
16178,2,0.000 DKK
16714,2,0.000 DKK
22728,2,0.000 DKK
28615,2,0.000 DKK
9238,2,0.000 DKK
9281,2,0.000 DKK
17191,2,0.000 DKK
2069,2,0.000 DKK
21089,2,0.000 DKK
5554,2,0.000 DKK
20760,2,0.000 DKK
15021,2,0.000 DKK
18723,2,0.000 DKK
25899,2,0.000 DKK
12721,2,0.000 DKK
5547,2,0.000 DKK
6909,2,0.000 DKK
12720,2,0.000 DKK
21068,2,0.000 DKK
24709,2,0.000 DKK
18619,2,0.000 DKK
10924,2,0.000 DKK
9329,2,0.000 DKK
25900,2,0.000 DKK
20779,2,0.000 DKK
21064,2,0.000 DKK
23876,2,0.000 DKK
24713,2,0.000 DKK
17293,2,0.000 DKK
25615,2,0.000 DKK
7362,2,0.000 DKK
19656,2,0.000 DKK
11463,2,0.000 DKK
20789,2,0.000 DKK
9517,2,0.000 DKK
8101,2,0.000 DKK
12740,2,0.000 DKK
18361,2,0.000 DKK
21136,2,0.000 DKK
21096,2,0.000 DKK
8067,2,0.000 DKK
19234,2,0.000 DKK
12744,2,0.000 DKK
24005,2,0.000 DKK
24093,2,0.000 DKK
12800,2,0.000 DKK
12761,2,0.000 DKK
13409,2,0.000 DKK
19682,2,0.000 DKK
13997,2,0.000 DKK
17407,2,0.000 DKK
23631,2,0.000 DKK
24710,2,0.000 DKK
7349,2,0.000 DKK
21149,2,0.000 DKK
20814,2,0.000 DKK
22553,2,0.000 DKK
17368,2,0.000 DKK
8090,2,0.000 DKK
19693,2,0.000 DKK
14043,2,0.000 DKK
16180,2,0.000 DKK
5805,2,0.000 DKK
21428,2,0.000 DKK
11544,2,0.000 DKK
20820,2,0.000 DKK
7565,2,0.000 DKK
21188,2,0.000 DKK
17818,2,0.000 DKK
12812,2,0.000 DKK
21298,2,0.000 DKK
21575,2,0.000 DKK
17787,2,0.000 DKK
15965,2,0.000 DKK
24348,2,0.000 DKK
14202,2,0.000 DKK
19296,2,0.000 DKK
18745,2,0.000 DKK
18039,2,0.000 DKK
7426,2,0.000 DKK
8377,2,0.000 DKK
14434,2,0.000 DKK
9012,2,0.000 DKK
28617,2,0.000 DKK
8795,2,0.000 DKK
18409,2,0.000 DKK
16217,2,0.000 DKK
15236,2,0.000 DKK
9011,2,0.000 DKK
20834,2,0.000 DKK
21679,2,0.000 DKK
8901,2,0.000 DKK
24350,2,0.000 DKK
18650,2,0.000 DKK
14405,2,0.000 DKK
5851,2,0.000 DKK
7639,2,0.000 DKK
14383,2,0.000 DKK
14069,2,0.000 DKK
19955,2,0.000 DKK
17370,2,0.000 DKK
19301,2,0.000 DKK
8922,2,0.000 DKK
28616,2,0.000 DKK
28619,2,0.000 DKK
5850,2,0.000 DKK
16287,2,0.000 DKK
3883,2,0.000 DKK
18335,2,0.000 DKK
8945,2,0.000 DKK
24716,2,0.000 DKK
1664,2,0.000 DKK
13357,2,0.000 DKK
5876,2,0.000 DKK
7653,2,0.000 DKK
8830,2,0.000 DKK
8970,2,0.000 DKK
24717,2,0.000 DKK
19319,2,0.000 DKK
985,2,0.000 DKK
8942,2,0.000 DKK
5857,2,0.000 DKK
9009,2,0.000 DKK
18652,2,0.000 DKK
24425,2,0.000 DKK
8983,2,0.000 DKK
21706,2,0.000 DKK
16508,2,0.000 DKK
20162,2,0.000 DKK
5880,2,0.000 DKK
11280,2,0.000 DKK
12605,2,0.000 DKK
1682,2,0.000 DKK
9249,2,0.000 DKK
17590,2,0.000 DKK
10646,2,0.000 DKK
18873,2,0.000 DKK
3329,2,0.000 DKK
13161,2,0.000 DKK
15153,2,0.000 DKK
24538,2,0.000 DKK
23639,2,0.000 DKK
19168,2,0.000 DKK
20221,2,0.000 DKK
21807,2,0.000 DKK
3844,2,0.000 DKK
10139,2,0.000 DKK
22103,2,0.000 DKK
9280,2,0.000 DKK
24427,2,0.000 DKK
4369,2,0.000 DKK
12619,2,0.000 DKK
18792,2,0.000 DKK
1095,2,0.000 DKK
9284,2,0.000 DKK
12673,2,0.000 DKK
19020,2,0.000 DKK
16385,2,0.000 DKK
4756,2,0.000 DKK
28620,2,0.000 DKK
20856,2,0.000 DKK
6170,2,0.000 DKK
6218,2,0.000 DKK
28618,2,0.000 DKK
19059,2,0.000 DKK
20329,2,0.000 DKK
13864,2,0.000 DKK
19054,2,0.000 DKK
3738,2,0.000 DKK
17369,2,0.000 DKK
19086,2,0.000 DKK
18826,2,0.000 DKK
13336,2,0.000 DKK
22152,2,0.000 DKK
22326,2,0.000 DKK
24715,2,0.000 DKK
20247,2,0.000 DKK
22111,2,0.000 DKK
6217,2,0.000 DKK
16395,2,0.000 DKK
19094,2,0.000 DKK
24719,2,0.000 DKK
28625,2,0.000 DKK
12501,2,0.000 DKK
18685,2,0.000 DKK
22311,2,0.000 DKK
16608,2,0.000 DKK
4524,2,0.000 DKK
10648,2,0.000 DKK
11532,2,0.000 DKK
28621,2,0.000 DKK
19387,2,0.000 DKK
19279,2,0.000 DKK
20372,2,0.000 DKK
10022,2,0.000 DKK
11346,2,0.000 DKK
22786,2,0.000 DKK
5385,2,0.000 DKK
6602,2,0.000 DKK
5632,2,0.000 DKK
5252,2,0.000 DKK
21600,2,0.000 DKK
22047,2,0.000 DKK
16725,2,0.000 DKK
20869,2,0.000 DKK
11472,2,0.000 DKK
10351,2,0.000 DKK
25616,2,0.000 DKK
19261,2,0.000 DKK
16052,2,0.000 DKK
23358,2,0.000 DKK
9998,2,0.000 DKK
22462,2,0.000 DKK
12191,2,0.000 DKK
19383,2,0.000 DKK
6431,2,0.000 DKK
19380,2,0.000 DKK
22796,2,0.000 DKK
10669,2,0.000 DKK
24162,2,0.000 DKK
18917,2,0.000 DKK
25100,2,0.000 DKK
22218,2,0.000 DKK
20670,2,0.000 DKK
28623,2,0.000 DKK
11588,2,0.000 DKK
18310,2,0.000 DKK
16781,2,0.000 DKK
7837,2,0.000 DKK
14293,2,0.000 DKK
22551,2,0.000 DKK
6479,2,0.000 DKK
19457,2,0.000 DKK
15924,2,0.000 DKK
14372,2,0.000 DKK
20953,2,0.000 DKK
20418,2,0.000 DKK
22512,2,0.000 DKK
12566,2,0.000 DKK
28622,2,0.000 DKK
19638,2,0.000 DKK
14096,2,0.000 DKK
10746,2,0.000 DKK
10696,2,0.000 DKK
12125,2,0.000 DKK
21081,2,0.000 DKK
10817,2,0.000 DKK
13744,2,0.000 DKK
22722,2,0.000 DKK
16860,2,0.000 DKK
13066,2,0.000 DKK
13756,2,0.000 DKK
20008,2,0.000 DKK
10778,2,0.000 DKK
19001,2,0.000 DKK
189,2,0.000 DKK
12898,2,0.000 DKK
22225,2,0.000 DKK
14518,2,0.000 DKK
22944,2,0.000 DKK
7689,2,0.000 DKK
6527,2,0.000 DKK
22434,2,0.000 DKK
12698,2,0.000 DKK
18366,2,0.000 DKK
14476,2,0.000 DKK
13805,2,0.000 DKK
13025,2,0.000 DKK
13074,2,0.000 DKK
18424,2,0.000 DKK
20475,2,0.000 DKK
16797,2,0.000 DKK
20412,2,0.000 DKK
25455,2,0.000 DKK
16862,2,0.000 DKK
6524,2,0.000 DKK
18889,2,0.000 DKK
14290,2,0.000 DKK
13645,2,0.000 DKK
21098,2,0.000 DKK
15352,2,0.000 DKK
sticker1227,2,0.000 DKK
20425,2,0.000 DKK
7672,2,0.000 DKK
12869,2,0.000 DKK
19857,2,0.000 DKK
13801,2,0.000 DKK
12820,2,0.000 DKK
8491,2,0.000 DKK
16675,2,0.000 DKK
14568,2,0.000 DKK
17926,2,0.000 DKK
18457,2,0.000 DKK
23591,2,0.000 DKK
19943,2,0.000 DKK
6529,2,0.000 DKK
18425,2,0.000 DKK
15364,2,0.000 DKK
6589,2,0.000 DKK
15483,2,0.000 DKK
9266,2,0.000 DKK
20461,2,0.000 DKK
13472,2,0.000 DKK
19863,2,0.000 DKK
20440,2,0.000 DKK
23219,2,0.000 DKK
28624,2,0.000 DKK
10937,2,0.000 DKK
23673,2,0.000 DKK
21780,2,0.000 DKK
16949,2,0.000 DKK
21276,2,0.000 DKK
12433,2,0.000 DKK
14655,2,0.000 DKK
21179,2,0.000 DKK
14554,2,0.000 DKK
15396,2,0.000 DKK
23923,2,0.000 DKK
24109,2,0.000 DKK
24574,2,0.000 DKK
16841,2,0.000 DKK
18358,2,0.000 DKK
23877,2,0.000 DKK
18573,2,0.000 DKK
20011,2,0.000 DKK
23839,2,0.000 DKK
20469,2,0.000 DKK
20016,2,0.000 DKK
20481,2,0.000 DKK
17872,2,0.000 DKK
19052,2,0.000 DKK
18858,2,0.000 DKK
19314,2,0.000 DKK
19683,2,0.000 DKK
11404,2,0.000 DKK
13564,2,0.000 DKK
18615,2,0.000 DKK
8868,2,0.000 DKK
15527,2,0.000 DKK
24087,2,0.000 DKK
20501,2,0.000 DKK
24229,2,0.000 DKK
20021,2,0.000 DKK
27202,2,0.000 DKK
3230,2,0.000 DKK
10443,2,0.000 DKK
20474,2,0.000 DKK
6679,2,0.000 DKK
24230,2,0.000 DKK
15636,2,0.000 DKK
20029,2,0.000 DKK
22695,2,0.000 DKK
22760,2,0.000 DKK
6683,2,0.000 DKK
11366,2,0.000 DKK
21531,2,0.000 DKK
6682,2,0.000 DKK
13033,2,0.000 DKK
20768,2,0.000 DKK
25617,2,0.000 DKK
24206,2,0.000 DKK
11332,2,0.000 DKK
11363,2,0.000 DKK
18552,2,0.000 DKK
23329,2,0.000 DKK
20358,2,0.000 DKK
28626,2,0.000 DKK
22932,2,0.000 DKK
24297,2,0.000 DKK
22375,2,0.000 DKK
20396,2,0.000 DKK
20582,2,0.000 DKK
V33660116445,2,0.000 DKK
25573,2,0.000 DKK
22988,2,0.000 DKK
25555,2,0.000 DKK
22844,2,0.000 DKK
19141,2,0.000 DKK
19130,2,0.000 DKK
19523,2,0.000 DKK
11459,2,0.000 DKK
3509,2,0.000 DKK
23382,2,0.000 DKK
28627,2,0.000 DKK
15673,2,0.000 DKK
18844,2,0.000 DKK
20809,2,0.000 DKK
16992,2,0.000 DKK
18686,2,0.000 DKK
19415,2,0.000 DKK
22864,2,0.000 DKK
20839,2,0.000 DKK
19327,2,0.000 DKK
25574,2,0.000 DKK
18313,2,0.000 DKK
11470,2,0.000 DKK
16280,2,0.000 DKK
6699,2,0.000 DKK
24747,2,0.000 DKK
16191,2,0.000 DKK
12726,2,0.000 DKK
16170,2,0.000 DKK
25621,2,0.000 DKK
20846,2,0.000 DKK
25618,2,0.000 DKK
24298,2,0.000 DKK
22842,2,0.000 DKK
15413,2,0.000 DKK
22895,2,0.000 DKK
22890,2,0.000 DKK
9234,2,0.000 DKK
15516,2,0.000 DKK
6714,2,0.000 DKK
25619,2,0.000 DKK
11514,2,0.000 DKK
17999,2,0.000 DKK
18891,2,0.000 DKK
16325,2,0.000 DKK
20699,2,0.000 DKK
19665,2,0.000 DKK
25667,2,0.000 DKK
24749,2,0.000 DKK
24748,2,0.000 DKK
17013,2,0.000 DKK
14142,2,0.000 DKK
20281,2,0.000 DKK
19958,2,0.000 DKK
24160,2,0.000 DKK
11557,2,0.000 DKK
19276,2,0.000 DKK
20850,2,0.000 DKK
11573,2,0.000 DKK
6782,2,0.000 DKK
6800,2,0.000 DKK
19560,2,0.000 DKK
26005,2,0.000 DKK
19585,2,0.000 DKK
19364,2,0.000 DKK
17221,2,0.000 DKK
11593,2,0.000 DKK
17261,2,0.000 DKK
21859,2,0.000 DKK
24721,2,0.000 DKK
24304,2,0.000 DKK
21881,2,0.000 DKK
27210,2,0.000 DKK
22910,2,0.000 DKK
25665,2,0.000 DKK
6113,2,0.000 DKK
19828,2,0.000 DKK
16431,2,0.000 DKK
15586,2,0.000 DKK
10396,2,0.000 DKK
11735,2,0.000 DKK
18388,2,0.000 DKK
6511,2,0.000 DKK
19606,2,0.000 DKK
24301,2,0.000 DKK
25031,2,0.000 DKK
20157,2,0.000 DKK
18588,2,0.000 DKK
11724,2,0.000 DKK
24753,2,0.000 DKK
19279,2,0.000 DKK
16497,2,0.000 DKK
20921,2,0.000 DKK
15705,2,0.000 DKK
20421,2,0.000 DKK
20884,2,0.000 DKK
24995,2,0.000 DKK
22829,2,0.000 DKK
24302,2,0.000 DKK
16511,2,0.000 DKK
21094,2,0.000 DKK
14077,2,0.000 DKK
11787,2,0.000 DKK
20523,2,0.000 DKK
18517,2,0.000 DKK
21307,2,0.000 DKK
15788,2,0.000 DKK
17015,2,0.000 DKK
25624,2,0.000 DKK
23030,2,0.000 DKK
11785,2,0.000 DKK
18553,2,0.000 DKK
21980,2,0.000 DKK
23212,2,0.000 DKK
21388,2,0.000 DKK
28629,2,0.000 DKK
22031,2,0.000 DKK
23830,2,0.000 DKK
24754,2,0.000 DKK
11819,2,0.000 DKK
18572,2,0.000 DKK
16516,2,0.000 DKK
15993,2,0.000 DKK
16081,2,0.000 DKK
24115,2,0.000 DKK
IP10.2G,2,0.000 DKK
7251,2,0.000 DKK
18597,2,0.000 DKK
20787,2,0.000 DKK
8766,2,0.000 DKK
20342,2,0.000 DKK
18592,2,0.000 DKK
16667,2,0.000 DKK
24751,2,0.000 DKK
21077,2,0.000 DKK
22215,2,0.000 DKK
19408,2,0.000 DKK
16739,2,0.000 DKK
11861,2,0.000 DKK
24111,2,0.000 DKK
24752,2,0.000 DKK
11585,2,0.000 DKK
18654,2,0.000 DKK
11945,2,0.000 DKK
3778,2,0.000 DKK
24750,2,0.000 DKK
24204,2,0.000 DKK
17761,2,0.000 DKK
21376,2,0.000 DKK
28628,2,0.000 DKK
21154,2,0.000 DKK
17665,2,0.000 DKK
21469,2,0.000 DKK
21106,2,0.000 DKK
19660,2,0.000 DKK
17KRed,2,0.000 DKK
16790,2,0.000 DKK
24303,2,0.000 DKK
16874,2,0.000 DKK
8626,2,0.000 DKK
21135,2,0.000 DKK
8665,2,0.000 DKK
24756,2,0.000 DKK
15578,2,0.000 DKK
21416,2,0.000 DKK
16863,2,0.000 DKK
24208,2,0.000 DKK
12111,2,0.000 DKK
26006,2,0.000 DKK
17869,2,0.000 DKK
20155,2,0.000 DKK
24308,2,0.000 DKK
21160,2,0.000 DKK
21234,2,0.000 DKK
18726,2,0.000 DKK
21378,2,0.000 DKK
24209,2,0.000 DKK
14378,2,0.000 DKK
20463,2,0.000 DKK
16859,2,0.000 DKK
20332,2,0.000 DKK
7961,2,0.000 DKK
17887,2,0.000 DKK
15618,2,0.000 DKK
21636,2,0.000 DKK
24758,2,0.000 DKK
19727,2,0.000 DKK
21236,2,0.000 DKK
20400,2,0.000 DKK
22369,2,0.000 DKK
24310,2,0.000 DKK
20728,2,0.000 DKK
16371,2,0.000 DKK
26007,2,0.000 DKK
21455,2,0.000 DKK
15642,2,0.000 DKK
21974,2,0.000 DKK
8351,2,0.000 DKK
19746,2,0.000 DKK
14557,2,0.000 DKK
20426,2,0.000 DKK
16535,2,0.000 DKK
21909,2,0.000 DKK
22913,2,0.000 DKK
17092,2,0.000 DKK
21983,2,0.000 DKK
17124,2,0.000 DKK
ju75-72,2,0.000 DKK
19747,2,0.000 DKK
20786,2,0.000 DKK
17266,2,0.000 DKK
3558,2,0.000 DKK
24759,2,0.000 DKK
8517,2,0.000 DKK
22146,2,0.000 DKK
24210,2,0.000 DKK
17987,2,0.000 DKK
24212,2,0.000 DKK
26010,2,0.000 DKK
9591,2,0.000 DKK
18638,2,0.000 DKK
19753,2,0.000 DKK
24760,2,0.000 DKK
1359,2,0.000 DKK
17341,2,0.000 DKK
20645,2,0.000 DKK
21303,2,0.000 DKK
22072,2,0.000 DKK
16173,2,0.000 DKK
24313,2,0.000 DKK
22557,2,0.000 DKK
24306,2,0.000 DKK
21517,2,0.000 DKK
19758,2,0.000 DKK
19792,2,0.000 DKK
15695,2,0.000 DKK
19771,2,0.000 DKK
24214,2,0.000 DKK
20652,2,0.000 DKK
26009,2,0.000 DKK
17621,2,0.000 DKK
24215,2,0.000 DKK
19785,2,0.000 DKK
17762,2,0.000 DKK
14685,2,0.000 DKK
10686,2,0.000 DKK
22949,2,0.000 DKK
24207,2,0.000 DKK
22491,2,0.000 DKK
16231,2,0.000 DKK
14772,2,0.000 DKK
22461,2,0.000 DKK
21356,2,0.000 DKK
16251,2,0.000 DKK
20697,2,0.000 DKK
24314,2,0.000 DKK
10787,2,0.000 DKK
10684,2,0.000 DKK
23368,2,0.000 DKK
16262,2,0.000 DKK
24755,2,0.000 DKK
7730,2,0.000 DKK
14660,2,0.000 DKK
22643,2,0.000 DKK
21409,2,0.000 DKK
11671,2,0.000 DKK
16254,2,0.000 DKK
22879,2,0.000 DKK
12878,2,0.000 DKK
17813,2,0.000 DKK
22662,2,0.000 DKK
17957,2,0.000 DKK
23143,2,879.000 DKK
22660,2,0.000 DKK
17725,2,0.000 DKK
13636,2,0.000 DKK
17905,2,0.000 DKK
18099,2,0.000 DKK
23309,2,0.000 DKK
14657,2,0.000 DKK
26012,2,0.000 DKK
17877,2,0.000 DKK
16991,2,0.000 DKK
16344,2,0.000 DKK
20707,2,0.000 DKK
20706,2,0.000 DKK
20703,2,0.000 DKK
16341,2,0.000 DKK
21514,2,0.000 DKK
21475,2,0.000 DKK
14676,2,0.000 DKK
20727,2,0.000 DKK
19886,2,0.000 DKK
13642,2,0.000 DKK
20725,2,0.000 DKK
14913,2,0.000 DKK
16895,2,0.000 DKK
5255,2,0.000 DKK
7694,2,0.000 DKK
14890,2,0.000 DKK
4974,2,0.000 DKK
18772,2,0.000 DKK
22759,2,0.000 DKK
19864,2,0.000 DKK
18775,2,0.000 DKK
12431,2,0.000 DKK
24643,2,0.000 DKK
22673,2,0.000 DKK
14734,2,0.000 DKK
25625,2,0.000 DKK
23429,2,0.000 DKK
17395,2,0.000 DKK
21681,2,0.000 DKK
26339,2,0.000 DKK
22698,2,0.000 DKK
14967,2,0.000 DKK
15032,2,0.000 DKK
15970,2,0.000 DKK
23433,2,0.000 DKK
21926,2,0.000 DKK
22782,2,0.000 DKK
26014,2,0.000 DKK
21682,2,0.000 DKK
25626,2,0.000 DKK
6337,2,0.000 DKK
26338,2,0.000 DKK
23357,2,0.000 DKK
26334,2,0.000 DKK
4764,2,0.000 DKK
20736,2,0.000 DKK
18030,2,0.000 DKK
26337,2,0.000 DKK
17605,2,0.000 DKK
18051,2,0.000 DKK
17488,2,0.000 DKK
16303,2,0.000 DKK
20788,2,0.000 DKK
23464,2,0.000 DKK
25630,2,0.000 DKK
19884,2,0.000 DKK
20739,2,0.000 DKK
25775,2,0.000 DKK
18809,2,0.000 DKK
18824,2,0.000 DKK
19320,2,0.000 DKK
21683,2,0.000 DKK
9042,2,0.000 DKK
22781,2,0.000 DKK
11323,2,0.000 DKK
18107,2,0.000 DKK
23440,2,0.000 DKK
11582,2,0.000 DKK
22862,2,0.000 DKK
26011,2,0.000 DKK
21715,2,0.000 DKK
20153,2,0.000 DKK
26018,2,0.000 DKK
21742,2,0.000 DKK
24305,2,0.000 DKK
19938,2,0.000 DKK
24201,2,0.000 DKK
15263,2,0.000 DKK
13437,2,0.000 DKK
20744,2,0.000 DKK
15397,2,0.000 DKK
20950,2,0.000 DKK
20170,2,0.000 DKK
13570,2,0.000 DKK
16322,2,0.000 DKK
22037,2,0.000 DKK
21746,2,0.000 DKK
25012,2,0.000 DKK
20751,2,0.000 DKK
18170,2,0.000 DKK
23590,2,0.000 DKK
22999,2,0.000 DKK
20750,2,0.000 DKK
16123,2,0.000 DKK
24443,2,0.000 DKK
16332,2,0.000 DKK
18198,2,0.000 DKK
18848,2,0.000 DKK
17080,2,0.000 DKK
19953,2,0.000 DKK
15751,2,0.000 DKK
26017,2,0.000 DKK
19967,2,0.000 DKK
15137,2,0.000 DKK
16342,2,0.000 DKK
21753,2,0.000 DKK
23638,2,0.000 DKK
15452,2,0.000 DKK
21911,2,0.000 DKK
18857,2,0.000 DKK
23731,2,0.000 DKK
20754,2,0.000 DKK
21975,2,0.000 DKK
16346,2,0.000 DKK
1948,2,0.000 DKK
23177,2,0.000 DKK
25633,2,0.000 DKK
25631,2,0.000 DKK
25627,2,0.000 DKK
13291,2,0.000 DKK
20773,2,0.000 DKK
21785,2,0.000 DKK
20506,2,0.000 DKK
23744,2,0.000 DKK
17098,2,0.000 DKK
14018,2,0.000 DKK
23743,2,0.000 DKK
16679,2,0.000 DKK
19933,2,0.000 DKK
18887,2,0.000 DKK
11754,2,0.000 DKK
23755,2,0.000 DKK
19198,2,0.000 DKK
22961,2,0.000 DKK
19465,2,0.000 DKK
21041,2,0.000 DKK
5780,2,0.000 DKK
23259,2,0.000 DKK
19673,2,0.000 DKK
17804,2,0.000 DKK
23288,2,0.000 DKK
23769,2,0.000 DKK
18318,2,0.000 DKK
16509,2,0.000 DKK
21856,2,0.000 DKK
14790,2,0.000 DKK
19856,2,0.000 DKK
20536,2,0.000 DKK
18011,2,0.000 DKK
8824,2,0.000 DKK
7544,2,0.000 DKK
21863,2,0.000 DKK
15455,2,0.000 DKK
23427,2,0.000 DKK
PN DK Pakkelabel Collect 5kg,16,55.500 DKK
21045,2,0.000 DKK
8015,2,0.000 DKK
19996,2,0.000 DKK
16390,2,0.000 DKK
23355,2,0.000 DKK
20897,2,0.000 DKK
7384,2,0.000 DKK
23770,2,0.000 DKK
24804,2,0.000 DKK
16407,2,0.000 DKK
18328,2,0.000 DKK
21059,2,0.000 DKK
16238,2,0.000 DKK
20003,2,0.000 DKK
23627,2,0.000 DKK
3577,2,0.000 DKK
23436,2,0.000 DKK
23775,2,0.000 DKK
9079,2,0.000 DKK
20009,2,0.000 DKK
21046,2,0.000 DKK
25041,2,0.000 DKK
A1989,2,0.000 DKK
17061,2,0.000 DKK
18282,2,0.000 DKK
9043,2,0.000 DKK
9207,2,0.000 DKK
20310,2,0.000 DKK
21157,2,0.000 DKK
21887,2,0.000 DKK
25154,2,0.000 DKK
9188,2,0.000 DKK
2153,2,0.000 DKK
3878,2,0.000 DKK
23460,2,0.000 DKK
23792,2,0.000 DKK
9925,2,0.000 DKK
9931,2,0.000 DKK
21966,2,0.000 DKK
21970,2,0.000 DKK
22019,2,0.000 DKK
25634,2,0.000 DKK
10086,2,0.000 DKK
3880,2,0.000 DKK
18341,2,0.000 DKK
21137,2,0.000 DKK
4503,2,0.000 DKK
16966,2,0.000 DKK
2402,2,0.000 DKK
7709,2,0.000 DKK
9220,2,0.000 DKK
18537,2,0.000 DKK
21707,2,0.000 DKK
21199,2,0.000 DKK
8150,2,0.000 DKK
20547,2,0.000 DKK
24017,2,0.000 DKK
16838,2,0.000 DKK
25635,2,0.000 DKK
22888,2,0.000 DKK
16256,2,0.000 DKK
21084,2,0.000 DKK
18749,2,0.000 DKK
10878,2,0.000 DKK
9209,2,0.000 DKK
22044,2,0.000 DKK
17122,2,0.000 DKK
5249,2,0.000 DKK
21306,2,0.000 DKK
10931,2,0.000 DKK
21297,2,0.000 DKK
10110,2,0.000 DKK
25042,2,0.000 DKK
21291,2,0.000 DKK
23871,2,0.000 DKK
12281,2,0.000 DKK
25636,2,0.000 DKK
9902,2,0.000 DKK
21197,2,0.000 DKK
24966,2,0.000 DKK
18323,2,0.000 DKK
23858,2,0.000 DKK
22108,2,0.000 DKK
21635,2,0.000 DKK
18751,2,0.000 DKK
17749,2,0.000 DKK
11696,2,0.000 DKK
18756,2,0.000 DKK
21680,2,0.000 DKK
12286,2,0.000 DKK
18785,2,0.000 DKK
21364,2,0.000 DKK
6456,2,0.000 DKK
11764,2,0.000 DKK
17303,2,0.000 DKK
15049,2,0.000 DKK
15238,2,0.000 DKK
3871,2,0.000 DKK
18811,2,0.000 DKK
24929,2,0.000 DKK
23844,2,0.000 DKK
14932,2,0.000 DKK
24018,2,0.000 DKK
10107,2,0.000 DKK
22485,2,0.000 DKK
14144,2,0.000 DKK
21354,2,0.000 DKK
6444,2,0.000 DKK
16028,2,0.000 DKK
14458,2,0.000 DKK
6926,2,0.000 DKK
24116,2,0.000 DKK
20586,2,0.000 DKK
19695,2,0.000 DKK
25044,2,0.000 DKK
20164,2,0.000 DKK
11838,2,0.000 DKK
6461,2,0.000 DKK
11831,2,0.000 DKK
16328,2,0.000 DKK
16010,2,0.000 DKK
26019,2,0.000 DKK
9366,2,0.000 DKK
24019,2,0.000 DKK
25043,2,0.000 DKK
18413,2,0.000 DKK
12169,2,0.000 DKK
11093,2,0.000 DKK
20328,2,0.000 DKK
21366,2,0.000 DKK
25159,2,0.000 DKK
11902,2,0.000 DKK
20599,2,0.000 DKK
9979,2,0.000 DKK
24147,2,0.000 DKK
21198,2,0.000 DKK
21486,2,0.000 DKK
11688,2,0.000 DKK
20311,2,0.000 DKK
21598,2,0.000 DKK
14787,2,0.000 DKK
15946,2,0.000 DKK
15247,2,0.000 DKK
